CODICEIDENTIFICATIVOFARMACIA;CODFARMACIAASSEGNATODAASL;INDIRIZZO;DESCRIZIONEFARMACIA;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;FRAZIONE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;DESCRIZIONETIPOLOGIA;CODICETIPOLOGIA;LATITUDINE;LONGITUDINE;LOCALIZE
3187;04031;P.za S. Francesco, 13;S. FRANCESCO DELLA DR.SSA PAOLA ELIA TONCINI E C.;-;20021;015027;BOLLATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,5446792;9,1176956;1
3188;01569;Via Bovisasca 72;COMUNALE N.2;11670260154;20026;015157;NOVATE MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5094512;9,159557;1
3189;01573;Via Coti Zelati, 35;S. MARTINO SNC;05702100966;20037;015166;PADERNO DUGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/10/2007;31/08/2012;Ordinaria;1;45,573073;9,163445;1
3189;04073;Via Coti Zelati, 35;S. MARTINO SNC;00940290968;20037;015166;PADERNO DUGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/09/2012;-;Ordinaria;1;45,573073;9,163445;1
3189;01573;Via Coti Zelati, 35;S. MARTINO E C.;00940290968;20037;015166;PADERNO DUGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2007;Ordinaria;1;45,573073;9,163445;1
3190;01577;C.so Italia, 53;DEL CORSO;02406650123;20025;015118;LEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,595736877863;8,91474763111703;1
3190;01577;C.so Italia, 51;DEL CORSO;02406650123;20025;015118;LEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,595736877863;8,91474763111703;1
3191;01579;P.za S. Martino, 17;MAIRATE;12329280155;20010;015113;INVERUNO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,51360325;8,85145055;1
3191;01579;P.za S. Martino, 9;GIORNATI DR.SSA MARIA GRAZIA;12329280155;20010;015113;INVERUNO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,51360325;8,85145055;1
3192;01580;Piazza XXV Aprile, 20;AZIENDA SPECIALE FARMACEUTICA;12259560154;20010;015176;POGLIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,5370697767682;8,99202079590617;1
3192;01580;Via Sempione, 10;AZIENDA SPECIALE FARMACEUTICA;12259560154;20010;015176;POGLIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,5370697767682;8,99202079590617;1
3193;04001;Via Trieste, 19;S. ANNA;02550860155;20010;015200;SANTO STEFANO TICINO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,46634295;8,89578655;1
3193;04001;Via Trieste, 19;S.ANNA;12628010154;20010;015200;SANTO STEFANO TICINO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,46634295;8,89578655;1
3194;04002;Via Mereghetti, 9;VIGHIGNOLO  SNC;-;20019;015211;SETTIMO MILANESE;Vighignolo;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,48015;9,0550045;1
3194;04002;Via Mereghetti, 9;VIGHIGNOLO  SNC;12655900152;20019;015211;SETTIMO MILANESE;Vighignolo;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,48015;9,0550045;1
3195;04003;Via Roma, n. 1;MARIANI DI ROZZA MARIAGIOVANNA;12710550158;20086;015151;MOTTA VISCONTI;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,2841171856642;8,98892339600123;1
3195;04003;Via Soriani, 25;MARIANI;12710550158;20086;015151;MOTTA VISCONTI;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,2841171856642;8,98892339600123;1
3196;04004;Via C. Battisti, 49;PICCIOLO;01706120035;20015;015168;PARABIAGO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5494623923267;8,9433004362651;1
3197;04005;Via Garibaldi, 3;CENTRALE;12769960159;20030;015206;SENAGO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5786624710954;9,12206884077096;1
3198;04006;Piazzetta Europa n. 11;COMUNALE N.2;11758500158;20010;015087;CORNAREDO;-;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,4917160625891;9,02386768108272;1
3198;04006;Piazzetta Europa n. 11;COMUNALE N.2;-;20010;015087;CORNAREDO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,4917160625891;9,02386768108272;1
3199;04007;Via Carroccio, 19;EREDI DR.SSA CAROLI;09889420155;20083;015103;GAGGIANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/04/2008;Ordinaria;1;45,406452837577;9,03711216813962;1
3199;04007;Via Carroccio, 19;CORONA;01652120187;20083;015103;GAGGIANO;-;015;MI;MILANO;030;LOMBARDIA;01/05/2008;-;Ordinaria;1;45,406452837577;9,03711216813962;1
3200;04008;V.le Sempione, 7;S. ANNA;12958430154;20020;015009;ARESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,555071300718;9,08651558139982;1
3201;04009;Via Gramsci, 168;VIANI;02929610968;20037;015166;PADERNO DUGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,573073;9,163445;1
3202;04010;Via Dante, 33;LUPO FRANCO;01945170023;20010;015113;INVERUNO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,510769;8,850739;1
3203;04011;C.so Italia, 39;CASTOLDI SNC;13054130151;20081;015002;ABBIATEGRASSO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,3997032943151;8,9166359099873;1
3203;04011;C.so Italia, 39;CASTOLDI SNC;11017290153;20081;015002;ABBIATEGRASSO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,3997032943151;8,9166359099873;1
3204;04012;Via Grancia, 40/n;GRANCIA;03001040967;20020;015116;LAINATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2011;Ordinaria;1;45,555969;9,019121000000002;1
3204;04090;Via Grancia, 40/n;GRANCIA SAS;06723980964;20020;015116;LAINATE;-;015;MI;MILANO;030;LOMBARDIA;01/03/2011;-;Ordinaria;1;45,555969;9,019121000000002;1
3205;04033;Via Roma, 48;DELLA BASILICA SAS DR.SSA SARA GARBINI & C.;04021260965;20013;015130;MAGENTA;-;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,46537755;8,8828047;1
3205;04033;-;DELLA BASILICA S.a.s. di MARIA ANGELA BOSETTI & C.;-;20013;015130;MAGENTA;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,46537755;8,8828047;1
3206;04014;P.za Martiri Liberta', 2;CENTRALE;13105630159;20021;015027;BOLLATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5464776;9,1205485;1
3207;04015;Via Pasubio, 1;PASUBIO;13367550152;20090;015074;CESANO BOSCONE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4494414972103;9,08595398258974;1
3208;04016;Via Monte Bianco, 54;MOMBELLO;10303180151;20051;015121;LIMBIATE;MOMBELLO;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,60635465;9,12243355;1
3208;04016;Via Monte Bianco, 48;MOMBELLO;10303180151;20051;108027;LIMBIATE;MOMBELLO;108;MB;MONZA - BRIANZA;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,60635465;9,12243355;1
3209;04017;Via B. Croce, 2;SAN LORENZO TRAVERSONE;13478710158;20015;015168;PARABIAGO;S. LORENZO;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5494623923267;8,9433004362651;1
3210;04079;Via Matteotti, 9;RIVERA;06075450962;20080;015165;OZZERO;-;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,3635461181264;8,92123716512648;1
3210;04018;Via Matteotti, 9;RIVERA;-;20080;015165;OZZERO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,3635461181264;8,92123716512648;1
3211;04019;Via Sempione, 66;S. FEDELE SNC;04572310151;20016;015170;PERO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,5072490225064;9,09589266742593;1
3211;04019;Via Sempione, 66;S. FEDELE SNC;03326170960;20016;015170;PERO;-;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,5072490225064;9,09589266742593;1
3212;04020;Via per Saronno, 1;S. SIRO;03447010962;20020;015147;MISINTO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,6586286324539;9,0776164861249;1
3212;04020;Via per Saronno, 1;S. SIRO;03447010962;20020;108032;MISINTO;-;108;MB;MONZA - BRIANZA;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,6586286324539;9,0776164861249;1
3213;04078;P.za I Maggio, 6;PERRE ROSARIO;04978800961;20011;015085;CORBETTA;-;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,46956520000001;8,9189319;1
3213;04022;P.za I Maggio, 6;PERRE ROSARIO;-;20011;015085;CORBETTA;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,46956520000001;8,9189319;1
3214;04023;Via Carlo Porta, 4;S. ADELE;03328600964;20090;015036;BUCCINASCO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4322641342501;9,11849028820175;1
3215;04024;Via 4 Novembre, 3;SIMONATTI;03507000960;20010;015046;CANEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/10/2010;-;Ordinaria;1;45,5683394905413;8,92648706111985;1
3215;04024;Via 4 Novembre, 3;SIMONATTI;-;20010;015046;CANEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/09/2010;Ordinaria;1;45,5683394905413;8,92648706111985;1
3216;04026;Via Cattaneo, 19;GUARNIERI;-;20025;015118;LEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/04/2009;Ordinaria;1;45,5642102;8,9178551;1
3216;04026;Via Venezia, 95;GUARNIERI;01913780183;20025;015118;LEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/05/2009;-;Ordinaria;1;45,5642102;8,9178551;1
3217;04027;Via Matteotti, 22;LOMBARDI STEFANO;01975140185;20080;015022;BESATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3109867;8,9694936;1
3218;04098;Piazza Indipendenza, 5;TOIETTA DEL DR. TOIETTA PAOLO;07310830968;20015;015168;PARABIAGO;VILLASTANZA DI PARABIAGO;015;MI;MILANO;030;LOMBARDIA;01/03/2011;-;Ordinaria;1;45,5392313;8,9530012;1
3218;04029;Piazza Indipendenza, 5;S. ELISABETTA SNC;08125570153;20015;015168;PARABIAGO;VILLASTANZA DI PARABIAGO;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2011;Ordinaria;1;45,5392313;8,9530012;1
3219;00136;Via Garofani;COMUNALE N.3;11715140155;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/08/2010;Ordinaria;1;45,3849888590088;9,15856668922638;1
3219;00136;Via Garofani;COMUNALE N.3;12015260156;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/09/2010;-;Ordinaria;1;45,3849888590088;9,15856668922638;1
3220;00144;Via Della Vittoria, 8;COMUNALE N.2;11780060155;20098;015195;SAN GIULIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3946316;9,244645199999999;1
3221;00245;Via Matteotti, 76;S. ADRIANO;00794700153;20082;015024;BINASCO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,3317509921471;9,10301017615723;1
3221;06052;Via Matteotti, 76;S. ADRIANO SNC;00794700153;20082;015024;BINASCO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,3317509921471;9,10301017615723;1
3222;00259;Strada Provinciale 208, km 2;EREDI PENATI SDF;07211580969;20061;015051;CARUGATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2011;31/12/2012;Ordinaria;1;45,5489396;9,3391197;1
3222;00259;Strada Provinciale 208, km 2;PENATI;07343080151;20061;015051;CARUGATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2010;Ordinaria;1;45,5489396;9,3391197;1
3222;00259;Strada Provinciale 208, km 2;PENATI;-;20061;015051;CARUGATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2013;-;Ordinaria;1;45,5489396;9,3391197;1
3223;00269;Via Garibaldi, 2;BABONI;02199040151;20063;015070;CERNUSCO SUL NAVIGLIO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/03/2007;Ordinaria;1;45,52225;9,283959;1
3223;06038;Via Garibaldi, 2;BABONI SNC DR. BABONI NICOLA & C.;05273630961;20063;015070;CERNUSCO SUL NAVIGLIO;-;015;MI;MILANO;030;LOMBARDIA;01/04/2007;-;Ordinaria;1;45,52225;9,283959;1
3224;00328;Via Roma, 18;BALOCCO;04258850157;20077;015140;MELEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2010;Ordinaria;1;45,3585052041342;9,32411636002789;1
3224;06061;Via Garibaldi, 10;BALOCCO SNC;06729810967;20077;015140;MELEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2010;-;Ordinaria;1;45,3585052041342;9,32411636002789;1
3225;00329;Via Dezza, 15;CAVALLI;00195670153;26900;015140;MELEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,357992755989;9,32784550195963;1
3225;00329;Via Dezza, 11;CAVALLI;00195670153;20077;015140;MELEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,357992755989;9,32784550195963;1
3226;00357;Via Matteotti, 21;COLLI;00793700154;20068;015171;PESCHIERA BORROMEO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/06/2012;Ordinaria;1;45,4286611;9,3082043;1
3226;00357;Via Matteotti, 21;COLLI SNC;07764650961;20068;015171;PESCHIERA BORROMEO;-;015;MI;MILANO;030;LOMBARDIA;01/07/2012;-;Ordinaria;1;45,4286611;9,3082043;1
3227;06056;V.le Lombardia, 5;ROVIDA;06526630964;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/09/2009;-;Ordinaria;1;45,3859675709147;9,14892073607901;1
3227;00367;V.le Lombardia, 5;ROVIDA;00393390158;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/08/2009;Ordinaria;1;45,3859675709147;9,14892073607901;1
3228;06068;Via Parri, 1;CENTRALE;01516420153;20060;015139;MEDIGLIA;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3959814;9,3340506;1
3229;00425;-;CUCCIA;03120670157;20090;015205;SEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,4975636579491;9,30271893581235;1
3229;06032;Via Cassanese, 170;CUCCIA;03120670157;20090;015205;SEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;30/09/2010;Ordinaria;1;45,4975636579491;9,30271893581235;1
3229;06032;Via Cassanese, 170;CUCCIA;02427080847;20090;015205;SEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,4975636579491;9,30271893581235;1
3230;06063;P.za Della Vittoria, 16;GEMMO SAS;05992950963;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/04/2010;-;Ordinaria;1;45,4992212016372;9,42648150642581;1
3230;00442;P.za Della Vittoria, 15;EREDI DR. GEMMO;01032950154;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/03/2010;Ordinaria;1;45,4992212016372;9,42648150642581;1
3231;00457;Via Mimose, 29;COMUNALE N.1;12015260156;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/09/2010;-;Ordinaria;1;45,3842964209523;9,16022271549395;1
3231;00457;Via Mimose, 29;COMUNALE N.1;11715140155;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/08/2010;Ordinaria;1;45,3842964209523;9,16022271549395;1
3232;00467;Piazza Giacomo Puccini, 8;AZIENDA MUNICIPALIZZATA;04239310156;20090;015173;PIEVE EMANUELE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,342944;9,198298;1
3232;00467;Piazza Giacomo Puccini, 8;COMUNALE 1;04239310156;20090;015173;PIEVE EMANUELE;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,342944;9,198298;1
3233;00520;-;BIZZOTTO;00029130150;20060;015224;TRUCCAZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,48521;9,46832;1
3233;06033;Via Europa, 4/A;BOZZELLI;05087930961;20060;015224;TRUCCAZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,48521;9,46832;1
3234;06026;Via Trento, 27;SETTALA;04143350967;20090;015210;SETTALA;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,45568085;9,39148025;1
3235;06037;V.le Longarone, 3;MELCHIONDA Sas;00113500151;20080;015247;ZIBIDO SAN GIACOMO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3683060188054;9,11822511388976;1
3236;00572;Via Mozart, 49;COMUNALE N.1;04146750965;20096;015175;PIOLTELLO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;28/02/2013;Ordinaria;1;45,5047894159041;9,33338766908943;1
3236;00572;Via Mozart, 41;COMUNALE N.1;04146750965;20096;015175;PIOLTELLO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,5047894159041;9,33338766908943;1
3236;00572;Via Mozart, 49;COMUNALE N.1;00870010154;20096;015175;PIOLTELLO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,5047894159041;9,33338766908943;1
3237;00594;Via Cavalcanti, 1;COMUNALE N.3;11780060155;20098;015195;SAN GIULIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4008033;9,289367200000001;1
3238;00634;Via S.Carlo, 8;COMUNALE N.2;11992270154;20090;015205;SEGRATE;ROVAGNASCO;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4999950879513;9,29247405639357;1
3239;00671;Via Liberazione, 25;MUNICIPALIZZATA N.1;11674080152;20068;015171;PESCHIERA BORROMEO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4423312274983;9,30296157343618;1
3240;00710;Via del Santuario, 28;BERETTA;02240180154;20096;015175;PIOLTELLO;SEGGIANO;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,490921142906;9,32372898598396;1
3241;00714;Via S. Remo, 3;COMUNALE N.1;11780060155;20098;015195;SAN GIULIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3937633;9,2920102;1
3242;00741;Via Delle Regioni, 36;COMUNALE N.1;11992270154;20090;015205;SEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4829751604839;9,26996970700945;1
3243;06053;Via Roma, 20;DELLA PIEVE;06322470961;20090;015173;PIEVE EMANUELE;-;015;MI;MILANO;030;LOMBARDIA;01/05/2012;-;Ordinaria;1;45,3552817915932;9,20152216697581;1
3243;00752;Via Roma, 20;DELLA PIEVE;03947410159;20090;015173;PIEVE EMANUELE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;30/04/2012;Ordinaria;1;45,3552817915932;9,20152216697581;1
3244;06034;Via Leoncavallo, 22;CIPOLLA SNC DR. CIPOLLA DANIELA & C.;05067530963;20096;015175;PIOLTELLO;-;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,490921142906;9,32372898598396;1
3244;00754;-;CIPOLLA;04175070152;20096;015175;PIOLTELLO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,490921142906;9,32372898598396;1
3245;00762;Piazza Fabrizio De Andr, 11;COMUNALE N.1;11679250156;20067;015169;PAULLO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,4178033208446;9,39328501140688;1
3246;00778;Via Gramsci, 12;COMUNALE N.2;11305000157;20097;015192;SAN DONATO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,4135289;9,267396999999999;1
3246;00778;Via Gramsci, 14;ACS FARMACIA COMUNALE N.2;11305000157;20097;015192;SAN DONATO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,4135289;9,267396999999999;1
3247;06070;P.za Risorgimento, 5;BUSINELLI SAS;07221160968;20063;015070;CERNUSCO SUL NAVIGLIO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2011;-;Ordinaria;1;45,5260812926473;9,33235623038737;1
3247;00789;P.za Risorgimento, 5;BUSINELLI;02019990965;20063;015070;CERNUSCO SUL NAVIGLIO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2011;Ordinaria;1;45,5260812926473;9,33235623038737;1
3248;00790;Via Verdi, 40/b;COMUNALE N.1;11409530158;20063;015070;CERNUSCO SUL NAVIGLIO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5302560944872;9,33746832460133;1
3249;00907;Via Papa Giovanni XXIII, 3;CASSINA DE' PECCHI;01654890159;20060;015060;CASSINA DE'PECCHI;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5205928;9,362875599999999;1
3250;00941;Via Valleambrosia, 45;VALLEAMBROSIA;02045170152;20089;015189;ROZZANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3842964209523;9,16022271549395;1
3251;00949;Via A. De Gasperi, 9;AZ. SPECIALE FARMACIA COMUNALE;02544470962;20061;015051;CARUGATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,549774;9,343749;1
3252;06039;Via Fratelli Cervi, 8;PELLEGRINI;05179100960;20098;015195;SAN GIULIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,4190730478275;9,31101716624351;1
3252;00952;-;PELLEGRINI;02082370152;20098;015195;SAN GIULIANO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,4190730478275;9,31101716624351;1
3253;00974;Residenza Ponti Milano, 2;COMUNALE N.3;11992270154;20090;015205;SEGRATE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,484254376861;9,28563455492871;1
3254;01008;P.za Risorgimento, 4;PETRINI - DR. BAIETTA;04636180152;20077;015140;MELEGNANO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,3558695565073;9,3207240464174;1
3255;01019;Via Milano, 18;BORSA;05871810155;20067;015169;PAULLO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/10/2012;Ordinaria;1;45,4178033208446;9,39328501140688;1
3255;01019;Via Milano, 18;BORSA SNC;07777290961;20067;015169;PAULLO;-;015;MI;MILANO;030;LOMBARDIA;01/11/2012;-;Ordinaria;1;45,4178033208446;9,39328501140688;1
3256;01039;Via Parri, 57;BRUOGNOLO;06600910159;20097;015192;SAN DONATO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,412389995621;9,25912094583647;1
3256;06046;Via Parri, 57;SAN CARLO SNC;05894160968;20097;015192;SAN DONATO MILANESE;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;-;Ordinaria;1;45,412389995621;9,25912094583647;1
3257;01066;Via Mazzini, 23;COMUNALE;06837310157;20090;015159;OPERA;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2013;Ordinaria;1;45,3757756;9,2145344;1
3257;01066;Via Piantadosi, 8;COMUNALE;06837310157;20090;015159;OPERA;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,3757756;9,2145344;1
3258;01067;-;GASPARI;06705080155;20070;015071;CERRO AL LAMBRO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/05/2006;Ordinaria;1;45,3489133467031;9,32145238752523;1
3258;06031;Via Liberta', 2;GASPARI;05065180969;20070;015071;CERRO AL LAMBRO;Riozzo;015;MI;MILANO;030;LOMBARDIA;01/06/2006;-;Ordinaria;1;45,3489133467031;9,32145238752523;1
3259;01073;P.za Di Vona, 1;COMUNALE N.1;04409790153;20065;015114;INZAGO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;-;Ordinaria;1;45,5417431825981;9,47977863853667;1
3260;01091;Via Casanova, 6/10;COMUNALE N.1;04146750965;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2008;28/02/2013;Ordinaria;1;45,4992212016372;9,42648150642581;1
3260;01091;Via Casanova, 6/10;COMUNALE;04146750965;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2013;-;Ordinaria;1;45,4992212016372;9,42648150642581;1
3260;01091;Via Redipuglia, 24;COMUNALE N.1;00795710151;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;31/12/2007;Ordinaria;1;45,4992212016372;9,42648150642581;1
3261;01120;P.za Della Repubblica, 9;GEMMO;07665980152;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/01/2005;28/02/2010;Ordinaria;1;45,4992212016372;9,42648150642581;1
3261;01120;P.za Della Repubblica, 9;GEMMO SAS;05992950963;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/03/2010;30/09/2011;Ordinaria;1;45,4992212016372;9,42648150642581;1
3261;06072;P.za Della Repubblica, 9;DELL'ANGELO S.A.S.;07333660962;20066;015142;MELZO;-;015;MI;MILANO;030;LOMBARDIA;01/10/2011;-;Ordinaria;1;45,4992212016372;9,42648150642581;1
